order_id,order_date,requested_delivery_date,actual_delivery_date,depot,customer_id,channel,distance_km,sku_id,sku_name,brand,sugar_type,pack_format,ordered_cases,delivered_cases,on_time,in_full,otif,failure_reason,net_realization_per_case,contrib_margin_per_case,shortfall_cases,lost_revenue_inr,lost_margin_inr
SO200127,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1302,Modern-Trade,41.9,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,17,17,1,1,1,None,350,100,0,0,0
SO200128,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1240,General-Trade,40.6,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,17,17,1,1,1,None,520,160,0,0,0
SO200129,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1499,Modern-Trade,28.2,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,20,20,1,1,1,None,520,160,0,0,0
SO200130,2026-01-01,2026-01-02,2026-01-02,BLR-South,CUST1271,Quick-Commerce,9.3,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,2,2,1,1,1,None,500,150,0,0,0
SO200131,2026-01-01,2026-01-02,2026-01-02,BLR-South,CUST1484,Quick-Commerce,27.7,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,9,9,1,1,1,None,350,100,0,0,0
SO200132,2026-01-01,2026-01-02,2026-01-02,BLR-South,CUST1111,Quick-Commerce,43.2,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,3,3,1,1,1,None,430,132,0,0,0
SO200133,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1232,HoReCa,23.4,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,7,7,1,1,1,None,540,168,0,0,0
SO200134,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1072,General-Trade,39.2,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,20,20,1,1,1,None,500,150,0,0,0
SO200135,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1298,General-Trade,29.9,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,10,10,1,1,1,None,350,100,0,0,0
SO200136,2026-01-01,2026-01-02,2026-01-03,BLR-East,CUST1098,Quick-Commerce,29.0,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,9,9,0,1,0,Late dispatch from DC,520,160,0,0,0
SO200137,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1255,General-Trade,30.5,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,11,11,1,1,1,None,500,150,0,0,0
SO200138,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1178,HoReCa,24.1,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,3,3,1,1,1,None,430,132,0,0,0
SO200139,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1096,Modern-Trade,20.2,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,16,16,1,1,1,None,540,168,0,0,0
SO200140,2026-01-01,2026-01-02,2026-01-02,BLR-South,CUST1050,Quick-Commerce,29.0,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,2,2,1,1,1,None,540,168,0,0,0
SO200141,2026-01-01,2026-01-02,2026-01-04,BLR-North,CUST1266,Quick-Commerce,12.1,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,13,13,0,1,0,Late dispatch from DC,520,160,0,0,0
SO200142,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1492,General-Trade,20.3,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,4,4,1,1,1,None,430,132,0,0,0
SO200143,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1103,HoReCa,23.2,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,5,5,1,1,1,None,520,160,0,0,0
SO200144,2026-01-01,2026-01-03,2026-01-04,BLR-North,CUST1210,General-Trade,29.5,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,14,14,0,1,0,Late dispatch from DC,500,150,0,0,0
SO200145,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1116,General-Trade,15.4,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,31,31,1,1,1,None,350,100,0,0,0
SO200146,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1420,General-Trade,27.2,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,18,18,1,1,1,None,540,168,0,0,0
SO200147,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1215,General-Trade,22.0,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,10,10,1,1,1,None,360,104,0,0,0
SO200148,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1506,Modern-Trade,20.1,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,12,12,1,1,1,None,540,168,0,0,0
SO200149,2026-01-01,2026-01-02,2026-01-02,BLR-South,CUST1127,Quick-Commerce,8.5,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,2,2,1,1,1,None,520,160,0,0,0
SO200150,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1041,General-Trade,28.4,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,17,17,1,1,1,None,540,168,0,0,0
SO200151,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1302,Modern-Trade,41.9,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,6,6,1,1,1,None,500,150,0,0,0
SO200152,2026-01-01,2026-01-02,2026-01-02,BLR-South,CUST1338,Quick-Commerce,15.1,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,1,0,1,0,0,Damage / quality rejection,540,168,1,540,168
SO200153,2026-01-01,2026-01-02,2026-01-02,BLR-North,CUST1515,Quick-Commerce,19.5,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,1,1,1,1,1,None,520,160,0,0,0
SO200154,2026-01-01,2026-01-02,2026-01-03,BLR-North,CUST1453,Quick-Commerce,31.9,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,8,8,0,1,0,Late dispatch from DC,520,160,0,0,0
SO200155,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1459,General-Trade,9.5,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,28,28,1,1,1,None,430,132,0,0,0
SO200156,2026-01-01,2026-01-02,2026-01-03,BLR-South,CUST1329,Quick-Commerce,11.9,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,6,6,0,1,0,Late dispatch from DC,500,150,0,0,0
SO200157,2026-01-01,2026-01-02,2026-01-02,BLR-East,CUST1187,Quick-Commerce,10.7,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,1,1,1,1,1,None,500,150,0,0,0
SO200158,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1223,HoReCa,10.2,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,7,7,1,1,1,None,360,104,0,0,0
SO200159,2026-01-01,2026-01-03,2026-01-05,BLR-North,CUST1069,Modern-Trade,43.4,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,17,17,0,1,0,Late dispatch from DC,360,104,0,0,0
SO200160,2026-01-01,2026-01-02,2026-01-02,BLR-North,CUST1224,Quick-Commerce,29.9,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,3,3,1,1,1,None,360,104,0,0,0
SO200161,2026-01-01,2026-01-02,2026-01-02,BLR-North,CUST1189,Quick-Commerce,12.5,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,3,3,1,1,1,None,350,100,0,0,0
SO200162,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1018,General-Trade,33.7,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,13,13,1,1,1,None,520,160,0,0,0
SO200163,2026-01-01,2026-01-03,2026-01-04,BLR-South,CUST1106,Modern-Trade,20.2,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,23,23,0,1,0,Route / traffic delay,430,132,0,0,0
SO200164,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1277,Modern-Trade,12.3,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,15,15,1,1,1,None,350,100,0,0,0
SO200165,2026-01-01,2026-01-02,2026-01-02,BLR-East,CUST1192,Quick-Commerce,8.9,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,4,4,1,1,1,None,520,160,0,0,0
SO200166,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1516,Modern-Trade,7.9,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,1,1,1,1,1,None,470,150,0,0,0
SO200167,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1248,Modern-Trade,34.3,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,19,19,1,1,1,None,540,168,0,0,0
SO200168,2026-01-01,2026-01-03,2026-01-04,BLR-East,CUST1498,Modern-Trade,39.5,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,8,8,0,1,0,Route / traffic delay,540,168,0,0,0
SO200169,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1343,General-Trade,11.2,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,15,12,1,0,0,Damage / quality rejection,360,104,3,1080,312
SO200170,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1021,Modern-Trade,17.0,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,25,25,1,1,1,None,540,168,0,0,0
SO200171,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1105,General-Trade,19.5,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,20,20,1,1,1,None,350,100,0,0,0
SO200172,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1367,General-Trade,36.9,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,34,34,1,1,1,None,520,160,0,0,0
SO200173,2026-01-01,2026-01-02,2026-01-02,BLR-East,CUST1283,Quick-Commerce,29.6,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,6,6,1,1,1,None,520,160,0,0,0
SO200174,2026-01-01,2026-01-02,2026-01-02,BLR-East,CUST1156,Quick-Commerce,42.6,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,2,2,1,1,1,None,430,132,0,0,0
SO200175,2026-01-01,2026-01-02,2026-01-03,BLR-South,CUST1271,Quick-Commerce,9.3,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,11,11,0,1,0,Route / traffic delay,360,104,0,0,0
SO200176,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1469,Modern-Trade,42.1,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,10,10,1,1,1,None,360,104,0,0,0
SO200177,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1202,Modern-Trade,34.4,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,16,16,1,1,1,None,520,160,0,0,0
SO200178,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1023,HoReCa,28.3,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,7,7,1,1,1,None,430,132,0,0,0
SO200179,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1161,HoReCa,38.7,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,4,4,1,1,1,None,360,104,0,0,0
SO200180,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1486,Modern-Trade,11.0,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,16,16,1,1,1,None,360,104,0,0,0
SO200181,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1396,General-Trade,23.1,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,10,10,1,1,1,None,350,100,0,0,0
SO200182,2026-01-01,2026-01-02,2026-01-02,BLR-North,CUST1435,Quick-Commerce,25.4,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,3,3,1,1,1,None,350,100,0,0,0
SO200183,2026-01-01,2026-01-02,2026-01-02,BLR-North,CUST1474,Quick-Commerce,9.0,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,9,9,1,1,1,None,360,104,0,0,0
SO200184,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1061,Modern-Trade,36.6,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,1,1,1,1,1,None,430,132,0,0,0
SO200185,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1146,Modern-Trade,10.6,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,12,12,1,1,1,None,540,168,0,0,0
SO200186,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1031,HoReCa,4.7,DC-PET-750,Diet Coke 750ml PET,Diet Coke,Zero,PET,19,19,1,1,1,None,450,138,0,0,0
SO200187,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1002,General-Trade,22.6,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,15,15,1,1,1,None,430,132,0,0,0
SO200188,2026-01-01,2026-01-02,2026-01-02,BLR-East,CUST1434,Quick-Commerce,15.1,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,5,5,1,1,1,None,500,150,0,0,0
SO200189,2026-01-01,2026-01-02,2026-01-02,BLR-North,CUST1487,Quick-Commerce,44.1,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,2,2,1,1,1,None,430,132,0,0,0
SO200190,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1080,General-Trade,34.4,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,13,13,1,1,1,None,540,168,0,0,0
SO200191,2026-01-01,2026-01-02,2026-01-02,BLR-East,CUST1375,Quick-Commerce,6.8,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,6,6,1,1,1,None,540,168,0,0,0
SO200192,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1278,General-Trade,26.2,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,12,12,1,1,1,None,360,104,0,0,0
SO200193,2026-01-01,2026-01-02,2026-01-02,BLR-North,CUST1035,Quick-Commerce,40.8,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,4,4,1,1,1,None,350,100,0,0,0
SO200194,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1476,Modern-Trade,34.9,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,23,23,1,1,1,None,540,168,0,0,0
SO200195,2026-01-01,2026-01-02,2026-01-02,BLR-North,CUST1453,Quick-Commerce,31.9,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,5,5,1,1,1,None,540,168,0,0,0
SO200196,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1295,HoReCa,17.2,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,8,7,1,0,0,DC stock-out (forecast miss),360,104,1,360,104
SO200197,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1368,Modern-Trade,24.1,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,10,10,1,1,1,None,520,160,0,0,0
SO200198,2026-01-01,2026-01-02,2026-01-02,BLR-East,CUST1206,Quick-Commerce,18.0,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,4,4,1,1,1,None,520,160,0,0,0
SO200199,2026-01-01,2026-01-02,2026-01-02,BLR-North,CUST1412,Quick-Commerce,39.9,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,8,8,1,1,1,None,470,150,0,0,0
SO200200,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1231,Modern-Trade,28.6,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,22,22,1,1,1,None,470,150,0,0,0
SO200201,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1514,Modern-Trade,18.2,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,22,22,1,1,1,None,540,168,0,0,0
SO200202,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1032,Modern-Trade,44.7,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,9,9,1,1,1,None,360,104,0,0,0
SO200203,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1089,Modern-Trade,12.4,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,12,12,1,1,1,None,500,150,0,0,0
SO200204,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1503,Modern-Trade,30.0,DC-PET-750,Diet Coke 750ml PET,Diet Coke,Zero,PET,3,3,1,1,1,None,450,138,0,0,0
SO200205,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1150,General-Trade,16.1,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,15,15,1,1,1,None,500,150,0,0,0
SO200206,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1161,HoReCa,38.7,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,5,5,1,1,1,None,540,168,0,0,0
SO200207,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1411,General-Trade,20.1,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,20,20,1,1,1,None,430,132,0,0,0
SO200208,2026-01-01,2026-01-02,2026-01-02,BLR-East,CUST1098,Quick-Commerce,29.0,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,2,2,1,1,1,None,470,150,0,0,0
SO200209,2026-01-01,2026-01-02,2026-01-02,BLR-North,CUST1267,Quick-Commerce,35.9,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,6,6,1,1,1,None,500,150,0,0,0
SO200210,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1148,Modern-Trade,28.0,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,9,9,1,1,1,None,540,168,0,0,0
SO200211,2026-01-01,2026-01-02,2026-01-02,BLR-East,CUST1102,Quick-Commerce,42.4,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,4,4,1,1,1,None,520,160,0,0,0
SO200212,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1501,HoReCa,20.8,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,1,1,1,1,1,None,470,150,0,0,0
SO200213,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1103,HoReCa,23.2,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,7,7,1,1,1,None,500,150,0,0,0
SO200214,2026-01-01,2026-01-02,2026-01-02,BLR-North,CUST1049,Quick-Commerce,14.4,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,5,5,1,1,1,None,430,132,0,0,0
SO200215,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1350,General-Trade,45.0,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,26,26,1,1,1,None,520,160,0,0,0
SO200216,2026-01-01,2026-01-02,2026-01-02,BLR-North,CUST1450,Quick-Commerce,12.8,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,2,2,1,1,1,None,430,132,0,0,0
SO200217,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1066,General-Trade,20.2,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,30,30,1,1,1,None,470,150,0,0,0
SO200218,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1368,Modern-Trade,24.1,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,12,12,1,1,1,None,470,150,0,0,0
SO200219,2026-01-01,2026-01-02,2026-01-02,BLR-North,CUST1281,Quick-Commerce,29.0,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,14,14,1,1,1,None,350,100,0,0,0
SO200220,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1431,General-Trade,37.9,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,35,35,1,1,1,None,360,104,0,0,0
SO200221,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1066,General-Trade,20.2,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,38,38,1,1,1,None,470,150,0,0,0
SO200222,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1507,General-Trade,17.5,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,9,9,1,1,1,None,360,104,0,0,0
SO200223,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1321,Modern-Trade,17.8,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,18,18,1,1,1,None,430,132,0,0,0
SO200224,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1437,Modern-Trade,27.1,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,11,11,1,1,1,None,360,104,0,0,0
SO200225,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1188,General-Trade,26.7,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,11,11,1,1,1,None,520,160,0,0,0
SO200226,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1490,General-Trade,43.8,CZ-CAN-300,Coke Zero 300ml Can,Coke Zero,Zero,CAN,37,37,1,1,1,None,520,160,0,0,0
SO200227,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1325,General-Trade,35.7,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,9,9,1,1,1,None,360,104,0,0,0
SO200228,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1066,General-Trade,20.2,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,26,26,1,1,1,None,350,100,0,0,0
SO200229,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1479,Modern-Trade,44.9,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,7,7,1,1,1,None,350,100,0,0,0
SO200230,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1413,HoReCa,44.0,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,15,15,1,1,1,None,360,104,0,0,0
SO200231,2026-01-01,2026-01-02,2026-01-02,BLR-East,CUST1156,Quick-Commerce,42.6,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,16,16,1,1,1,None,360,104,0,0,0
SO200232,2026-01-01,2026-01-02,2026-01-04,BLR-East,CUST1283,Quick-Commerce,29.6,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,2,2,0,1,0,Route / traffic delay,350,100,0,0,0
SO200233,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1201,HoReCa,37.6,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,3,3,1,1,1,None,350,100,0,0,0
SO200234,2026-01-01,2026-01-02,2026-01-04,BLR-South,CUST1282,Quick-Commerce,14.5,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,5,5,0,1,0,Late dispatch from DC,350,100,0,0,0
SO200235,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1501,HoReCa,20.8,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,15,15,1,1,1,None,360,104,0,0,0
SO200236,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1467,HoReCa,12.4,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,16,16,1,1,1,None,360,104,0,0,0
SO200237,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1112,Modern-Trade,14.0,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,9,9,1,1,1,None,540,168,0,0,0
SO200238,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1505,General-Trade,42.2,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,4,4,1,1,1,None,470,150,0,0,0
SO200239,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1227,General-Trade,17.1,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,8,8,1,1,1,None,350,100,0,0,0
SO200240,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1366,General-Trade,34.7,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,24,24,1,1,1,None,350,100,0,0,0
SO200241,2026-01-01,2026-01-02,2026-01-02,BLR-South,CUST1397,Quick-Commerce,19.1,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,2,2,1,1,1,None,540,168,0,0,0
SO200242,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1251,General-Trade,33.5,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,22,22,1,1,1,None,350,100,0,0,0
SO200243,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1237,General-Trade,38.7,CC-CAN-300,Coca-Cola 300ml Can,Coca-Cola,Reg,CAN,26,26,1,1,1,None,500,150,0,0,0
SO200244,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1237,General-Trade,38.7,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,19,19,1,1,1,None,360,104,0,0,0
SO200245,2026-01-01,2026-01-02,2026-01-02,BLR-North,CUST1448,Quick-Commerce,42.4,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,9,9,1,1,1,None,360,104,0,0,0
SO200246,2026-01-01,2026-01-03,2026-01-04,BLR-South,CUST1200,General-Trade,44.5,CC-PET-750,Coca-Cola 750ml PET,Coca-Cola,Reg,PET,9,9,0,1,0,Route / traffic delay,360,104,0,0,0
SO200247,2026-01-01,2026-01-02,2026-01-02,BLR-North,CUST1145,Quick-Commerce,14.4,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,3,3,1,1,1,None,350,100,0,0,0
SO200248,2026-01-01,2026-01-03,2026-01-03,BLR-North,CUST1188,General-Trade,26.7,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,60,60,1,1,1,None,350,100,0,0,0
SO200249,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1101,General-Trade,28.7,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,4,4,1,1,1,None,540,168,0,0,0
SO200250,2026-01-01,2026-01-02,2026-01-04,BLR-South,CUST1203,Quick-Commerce,23.2,DC-CAN-300,Diet Coke 300ml Can,Diet Coke,Zero,CAN,4,4,0,1,0,Late dispatch from DC,540,168,0,0,0
SO200251,2026-01-01,2026-01-02,2026-01-02,BLR-South,CUST1059,Quick-Commerce,25.1,CZ-PET-750,Coke Zero 750ml PET,Coke Zero,Zero,PET,5,5,1,1,1,None,430,132,0,0,0
SO200252,2026-01-01,2026-01-03,2026-01-03,BLR-East,CUST1046,Modern-Trade,28.4,DC-CAN-250,Diet Coke 250ml Can,Diet Coke,Zero,CAN,17,17,1,1,1,None,470,150,0,0,0
SO200253,2026-01-01,2026-01-03,2026-01-03,BLR-South,CUST1376,HoReCa,6.2,TU-PET-750,Thums Up 750ml PET,Thums Up,Reg,PET,12,12,1,1,1,None,350,100,0,0,0
